"neither","permhc","dist5","dist15","avail","somepriv","notpriv","device","voucher","cash","pricenone","pricevoucher","pricecash","neither_SOCIALBARS","permhc_SOCIALBARS","dist5_SOCIALBARS","dist15_SOCIALBARS","neither_FEARSURGERY","permhc_FEARSURGERY","dist5_FEARSURGERY","dist15_FEARSURGERY","neither_PRIVACY","permhc_PRIVACY","dist5_PRIVACY","dist15_PRIVACY","neither_TRAVELCOST","permhc_TRAVELCOST","dist5_TRAVELCOST","dist15_TRAVELCOST","neither_REASSURANCE","permhc_REASSURANCE","dist5_REASSURANCE","dist15_REASSURANCE","SOCIALBARS_lambda01","SOCIALBARS_lambda02","SOCIALBARS_lambda03","SOCIALBARS_lambda04","FEARSURGERY_lambda01","FEARSURGERY_lambda02","FEARSURGERY_lambda03","FEARSURGERY_lambda04","PRIVACY_lambda01","PRIVACY_lambda02","PRIVACY_lambda03","PRIVACY_lambda04","TRAVELCOST_lambda01","TRAVELCOST_lambda02","TRAVELCOST_lambda03","REASSURANCE_lambda01","REASSURANCE_lambda02","REASSURANCE_lambda03","REASSURANCE_lambda04","REASSURANCE_lambda05","SOCIALBARS_tau01_1","SOCIALBARS_tau01_2","SOCIALBARS_tau01_3","SOCIALBARS_tau01_4","SOCIALBARS_tau02_1","SOCIALBARS_tau02_2","SOCIALBARS_tau02_3","SOCIALBARS_tau02_4","SOCIALBARS_tau03_1","SOCIALBARS_tau03_2","SOCIALBARS_tau03_3","SOCIALBARS_tau03_4","SOCIALBARS_tau04_1","SOCIALBARS_tau04_2","SOCIALBARS_tau04_3","SOCIALBARS_tau04_4","FEARSURGERY_tau01_1","FEARSURGERY_tau01_2","FEARSURGERY_tau01_3","FEARSURGERY_tau01_4","FEARSURGERY_tau02_1","FEARSURGERY_tau02_2","FEARSURGERY_tau02_3","FEARSURGERY_tau02_4","FEARSURGERY_tau03_1","FEARSURGERY_tau03_2","FEARSURGERY_tau03_3","FEARSURGERY_tau03_4","FEARSURGERY_tau04_1","FEARSURGERY_tau04_2","FEARSURGERY_tau04_3","FEARSURGERY_tau04_4","PRIVACY_tau01_1","PRIVACY_tau01_2","PRIVACY_tau01_3","PRIVACY_tau01_4","PRIVACY_tau02_1","PRIVACY_tau02_2","PRIVACY_tau02_3","PRIVACY_tau02_4","PRIVACY_tau03_1","PRIVACY_tau03_2","PRIVACY_tau03_3","PRIVACY_tau03_4","PRIVACY_tau04_1","PRIVACY_tau04_2","PRIVACY_tau04_3","TRAVELCOST_tau01_1","TRAVELCOST_tau01_2","TRAVELCOST_tau01_3","TRAVELCOST_tau01_4","TRAVELCOST_tau02_1","TRAVELCOST_tau02_2","TRAVELCOST_tau02_3","TRAVELCOST_tau02_4","TRAVELCOST_tau03_1","TRAVELCOST_tau03_2","TRAVELCOST_tau03_3","TRAVELCOST_tau03_4","REASSURANCE_tau01_1","REASSURANCE_tau01_2","REASSURANCE_tau01_3","REASSURANCE_tau01_4","REASSURANCE_tau02_1","REASSURANCE_tau02_2","REASSURANCE_tau02_3","REASSURANCE_tau02_4","REASSURANCE_tau03_1","REASSURANCE_tau03_2","REASSURANCE_tau03_3","REASSURANCE_tau03_4","REASSURANCE_tau04_1","REASSURANCE_tau04_2","REASSURANCE_tau04_3","REASSURANCE_tau04_4","REASSURANCE_tau05_1","REASSURANCE_tau05_2","REASSURANCE_tau05_3","REASSURANCE_tau05_4","logLike"
-1.74533320707485,0.908323525120491,-0.163197320633664,-0.220829943645972,0.0740594492107632,-0.109036043464298,-0.158713255354437,-0.553726564451341,0.197244900929215,0.387509084753738,-0.0217345468162745,-0.0309639489643163,-0.0313786677022168,-0.481390780972294,-0.119965818827003,0.0353674320658972,0.00113995526585084,0.342775905126998,-0.0151057881846484,0.0222288391341078,0.0578438029622884,0.0875490539476577,0.0953452673305116,-0.126081570224242,-0.190456279389389,-1.12456586656186,-0.453886184428059,0.148380570172539,0.0621324036573554,0.0182804048907188,-0.246679092833116,-0.0416138345509671,-0.0645844137108047,5.50164884961743,6.15402384533376,3.28042445996084,2.70866495185216,2.93579333790496,3.28523081290777,3.24799000482077,2.49845730421995,-0.19003418746075,-0.293822299931284,-0.59924426871611,-0.417025455785277,-0.0534871164513625,0.126149906027089,-0.0887392620389093,-0.655197472853283,-0.947437097659695,-1.08545626789628,-0.833764327189271,-1.09522887739623,-4.82309263079217,-3.35835427057035,-3.20336374647582,-1.17005480969853,-6.4505258404498,-4.51193598491007,-4.29135461032668,-1.31638353516517,-3.11492563523205,-2.00834145356473,-1.78193018001838,-0.532361963345069,-3.40236939305295,-2.54380967514979,-2.0632768143135,-0.646346957082854,-3.23169914251523,-1.85986398975913,-1.70409719007608,-0.0317160399213711,-3.1260403026632,-1.71283416640942,-1.42648720728107,0.1951427007209,-3.08597904915936,-1.49782239364974,-1.19150994943111,0.273656044630991,-2.73556959575866,-1.49756277350952,-1.29140350584667,-0.0314063266988403,-4.46343426587899,-4.16888521056073,-3.80042453481668,-2.77888506135696,-4.4204502944936,-3.60867418444404,-3.52166433233013,-2.66765656172308,-5.47736644233568,-4.36558569387625,-3.64864042847648,-2.58248423254871,-5.02876822504759,-4.00971753788715,-1.94077554072762,-2.91523893386223,-1.75753111574983,-1.73685419146549,-0.612786179508158,-2.23595709973776,-0.956691968751568,-0.837738252384557,-0.0468137338150973,-1.2973993794266,-0.319243710733223,-0.209016412881683,0.389699309103445,-1.3407317442124,-0.561514486907032,-0.427259327178549,0.151059100378921,-0.86753687556162,0.267122214012794,0.36511702254276,0.920695239855519,-1.68317326458508,-0.417850023716441,-0.201038844504373,0.55324381407321,-1.66455860271897,-0.834678796740518,-0.379563476700594,0.0922487805176916,-2.05559308519013,-0.588529637733852,-0.0265467171255784,0.60168856705072,-11466.8673018134
-1.74873051121198,0.907888065834629,-0.163439425642127,-0.220726685625767,0.0739185161304659,-0.108954659035064,-0.158751255663128,-0.554171410835654,0.197704658395665,0.387449259613937,-0.0215986555267228,-0.0309532941124307,-0.0314253561223467,-0.478641961567225,-0.118715041437349,0.0354054224029708,0.00116005310602809,0.34419223348954,-0.0143318940252747,0.0221478992587807,0.0580174053589915,0.0942337687226312,0.0990970608840246,-0.126474960181392,-0.191675833451447,-1.12680224347889,-0.453274595868397,0.150205009417907,0.0632795224753089,0.0178202275140398,-0.2462234511534,-0.0420459821302845,-0.0651563118133053,5.48575293536225,6.12776549710145,3.28072022984496,2.71139496669368,2.9398930880636,3.29260645065987,3.24689341807438,2.4949813942882,-0.193696087604823,-0.291897600406311,-0.602834239242146,-0.422122468949561,-0.0480322375262952,0.13170250757991,-0.0850686589344818,-0.653359546520556,-0.947440470225352,-1.08576205110635,-0.833880472232306,-1.09624287137097,-4.81810905684532,-3.35115342294649,-3.19433176255758,-1.17594671961131,-6.43190690748461,-4.49714700958363,-4.27705241946101,-1.31321254375372,-3.11808181645075,-2.01097198617745,-1.78396885713509,-0.534496444507363,-3.40554425736955,-2.54654905065458,-2.06627099820004,-0.648042485534138,-3.23143021815535,-1.85612851798244,-1.70181470183559,-0.0275635040726581,-3.12642302341734,-1.7122333567201,-1.42399396055559,0.20007667046574,-3.08098583639334,-1.49276190302102,-1.18564544386165,0.277923618354877,-2.73034676214246,-1.4944025413982,-1.28617919626769,-0.0293405246221147,-4.503877213442,-4.20356682781232,-3.81657887035262,-2.77981137441778,-4.42956809804066,-3.61701962765398,-3.52442010563411,-2.66415208109477,-5.48265932501309,-4.37729105811052,-3.65770198275678,-2.58527543944086,-5.03556834769536,-4.01111088585921,-1.94236985247088,-2.91464513185139,-1.75696336870924,-1.73656833238499,-0.612097777428683,-2.23444702856154,-0.95536773013387,-0.836493262061797,-0.0449810910469343,-1.29537674839704,-0.318777789704565,-0.207898866325017,0.390984314927268,-1.34039708855256,-0.561327358606511,-0.427419050410025,0.150753104041223,-0.867944545976628,0.267324651917959,0.365060089705216,0.921417401599011,-1.6840652968589,-0.418544478888932,-0.201356726635927,0.554304623254891,-1.66592193126004,-0.835272116620819,-0.379409816131341,0.0928120916667815,-2.05637672777841,-0.589461303693643,-0.027036640532314,0.602983506166408,-11466.8166597507
-1.74950437394634,0.908771484585443,-0.163573997001392,-0.220345578441968,0.0739852770180197,-0.108937239348644,-0.158838348269203,-0.554122397610501,0.197723917956045,0.387806619309998,-0.0216373932267741,-0.0309761248242168,-0.0313790783746302,-0.47737949924796,-0.118806148313328,0.0344112319583796,0.0014848902396018,0.347162353180071,-0.0148717711842971,0.0224802969827233,0.0578878705368145,0.101182777815945,0.101542043861766,-0.128388240494078,-0.192401512556985,-1.13070172089605,-0.454370538052328,0.150956829396847,0.0633399759811757,0.0197198982124964,-0.246884483344772,-0.0418503553851462,-0.0660827624582905,5.46180930443415,6.10508073454262,3.28422678307918,2.7127322470305,2.94134868863517,3.29685086207107,3.24774770508028,2.4950251277967,-0.197341103433712,-0.294336137881496,-0.608676152136687,-0.427322861178806,-0.0440826256030953,0.135344585927748,-0.081079436049948,-0.651252460892597,-0.946236978684699,-1.08392493262273,-0.832692607766978,-1.095479639729,-4.80265354160874,-3.33989811239595,-3.18112593341578,-1.18061789200152,-6.41390049559253,-4.48409512166469,-4.26492360713196,-1.31298443235711,-3.12207255195039,-2.01385779916945,-1.78676866835005,-0.537232461288821,-3.40821517381165,-2.54874579871089,-2.06782192266803,-0.649548154829694,-3.23142184777588,-1.8549154719903,-1.70088366327876,-0.0242214962322437,-3.12643609157461,-1.71202540303037,-1.42172326860742,0.203030651044965,-3.07766615244652,-1.48951586894877,-1.18150079289959,0.281917660231932,-2.72864700233582,-1.49182969228644,-1.2827113457205,-0.0256946079881721,-4.55844194548874,-4.2504882778007,-3.83747966637352,-2.77901804812047,-4.44014786230457,-3.62876527646398,-3.52986821509367,-2.66229137403601,-5.48670414720044,-4.38663009098884,-3.66770360610646,-2.58635190284966,-5.0347660714501,-4.00976118364593,-1.94382405919373,-2.91378666136765,-1.75567280136586,-1.73596418330991,-0.611274369047795,-2.23297239312863,-0.953877545713176,-0.835077643345934,-0.0443601819052906,-1.2945607340669,-0.317904892595684,-0.206317686176237,0.3921348886712,-1.33923279706905,-0.559741727122182,-0.426470496019737,0.151266184641621,-0.867417395747568,0.267169892385588,0.365142420797245,0.92160789242585,-1.68359399216594,-0.418712461767903,-0.201363025355697,0.553397743978552,-1.66553971269438,-0.835171046975059,-0.378726066074777,0.093873890563977,-2.05565425168689,-0.589687222567698,-0.0279220756667459,0.604655931623928,-11466.7556537612
-1.7476524683997,0.910157985513644,-0.164959253242585,-0.220658231684028,0.074123700093146,-0.10946985613751,-0.159053951258859,-0.553956312562965,0.196917407007658,0.389200873347034,-0.0216654511740444,-0.0311524241951451,-0.0312777631177641,-0.477031209202553,-0.119374285499776,0.034048540919238,0.0020555483187564,0.348500461276934,-0.0163713405397832,0.0218652261998645,0.0572684816365709,0.106247966715657,0.100589486979682,-0.13139745314455,-0.193383937406325,-1.13177880729016,-0.45584157880012,0.150351274895025,0.0627070626403317,0.0196860255313388,-0.248904212554174,-0.0424747298168772,-0.0663679296713089,5.44205401917699,6.099791230063,3.28184173619074,2.70862204637038,2.94829056255614,3.3028191957639,3.24848141072778,2.49585154116618,-0.19849160033125,-0.301417910869519,-0.611777646855274,-0.428527356151505,-0.0443049665744784,0.134188999007467,-0.0791553655657206,-0.649814610190005,-0.946171258947592,-1.08180308694552,-0.830258116213646,-1.093730560798,-4.78327756819692,-3.32260888574726,-3.16504314200178,-1.17605851025671,-6.40461711850784,-4.47819754471124,-4.26027540032554,-1.31120219371111,-3.11826417445764,-2.01126694437408,-1.78398632426318,-0.53719807386759,-3.40329922643303,-2.54490082273389,-2.06417195515435,-0.647012842696713,-3.23597209200108,-1.85872528635295,-1.70308930525822,-0.0242369985250911,-3.12968166692383,-1.71556139823513,-1.42422317749534,0.203456319653724,-3.07671613777506,-1.49025725501731,-1.18371984824005,0.281727020173048,-2.72894433362739,-1.49201538693964,-1.28417961841686,-0.0253150863111059,-4.60145404055652,-4.28729777852094,-3.85108889063568,-2.77544811941805,-4.44977505687955,-3.64126670479097,-3.53855676281207,-2.66310524636753,-5.49157298906566,-4.39439650266373,-3.67636302727778,-2.58728910049034,-5.01884408481546,-4.00308758636836,-1.94348807570811,-2.91305137981547,-1.75602491072512,-1.73721758673737,-0.612415361044912,-2.23308103762466,-0.954485876479627,-0.835077633840434,-0.0454121625994132,-1.29338372441843,-0.317259580400007,-0.205328185052043,0.393469126835104,-1.33781060416179,-0.558972658330881,-0.4259324147389,0.151195075235701,-0.866205730766232,0.267475856111581,0.365618134489786,0.922286381197308,-1.68201984500991,-0.418139772106281,-0.201185502915985,0.551745486584953,-1.66351600475885,-0.834239496772307,-0.377731898145023,0.0939932543290516,-2.05384459127915,-0.589126179195067,-0.0284753502498853,0.606167620311646,-11466.7091259736
-1.7435746810923,0.911291761764538,-0.165198066526362,-0.220764147304736,0.0742744678868688,-0.10973054074308,-0.159172750844982,-0.553435664553692,0.196049475759042,0.389328437124525,-0.0218545004323588,-0.031212100606559,-0.0312204924622885,-0.47831181567947,-0.120815962109743,0.0324567032902311,0.00161509809944017,0.349051412772857,-0.0174533814242568,0.0224813714634466,0.0573334491383788,0.106623950396679,0.0983023874413968,-0.133092274365043,-0.193286473425724,-1.13149257559273,-0.457782927351309,0.148799424357727,0.0618279534582835,0.0196359759545812,-0.250426422414617,-0.0420148510241909,-0.0661469716303811,5.43743695114068,6.10991722295479,3.28087698360927,2.70405935370501,2.94840834397603,3.2989403289107,3.24619390372578,2.49668738333082,-0.199267167958625,-0.307287344645085,-0.613669835615894,-0.427465472432197,-0.0462753020620331,0.131573556427633,-0.0800762686707117,-0.650217226554144,-0.946657496299012,-1.08116013292656,-0.829685465429558,-1.09273701124976,-4.77275683205002,-3.31669017631453,-3.16089396678716,-1.17059013745542,-6.40963241658136,-4.48241761280096,-4.26503695819045,-1.31263405998848,-3.11540240200945,-2.00839367025243,-1.78175393067381,-0.536186940257767,-3.39934560753909,-2.54128082632614,-2.06008531774114,-0.645101633045154,-3.23794697044382,-1.86288658142664,-1.70527903001077,-0.0257171918343359,-3.12919274994992,-1.71516845392591,-1.42489900654978,0.20134038050485,-3.076314318905,-1.49197777434264,-1.18624635144099,0.279343627495731,-2.73070015905254,-1.49251560717507,-1.28724406155705,-0.0254685358200918,-4.61916291757837,-4.30282370688213,-3.85537457514318,-2.77312105756758,-4.45421270145758,-3.64744651633719,-3.54428639277605,-2.665191645779,-5.4905136340234,-4.39261870418429,-3.67741578615436,-2.58542891657702,-5.00090499122827,-3.99649335974098,-1.94260971956293,-2.91131867560556,-1.7547945385637,-1.73667373523647,-0.612789894445686,-2.23399967840399,-0.955432855238468,-0.835700553497256,-0.046781930162788,-1.29498492635582,-0.317208301483834,-0.205254313140704,0.393306362788118,-1.33729792868833,-0.558595505134224,-0.425514573302043,0.151684336755855,-0.865482919928787,0.267381778221848,0.365979080918023,0.921967506715541,-1.68093490262672,-0.417728840193579,-0.201101106923028,0.549998380302372,-1.66168040856779,-0.833589444470922,-0.377295482540972,0.0937954857751314,-2.05265872613912,-0.588407795951603,-0.0286114872727241,0.606137316727851,-11466.6863618367
-1.74056764872471,0.911510429103421,-0.16601323477699,-0.221254090672458,0.0743229168690678,-0.1098546510526,-0.15923059696574,-0.553207212810278,0.195673589501075,0.389083271216323,-0.0219147875555766,-0.0312415594750194,-0.0312429382546603,-0.477980432164157,-0.120704364989604,0.0328111595831246,0.00142456747135512,0.34807291734729,-0.0179815842256437,0.0222909563448795,0.0570156208476529,0.105413464259866,0.096265306019983,-0.133771320728483,-0.193333540378761,-1.12867664144945,-0.45833691124369,0.148375946112012,0.0618295894787813,0.0186733145009988,-0.251083185313521,-0.0421556084720753,-0.0657340889851341,5.43664128122169,6.11562908452,3.27633852439138,2.69998246442734,2.94976899201652,3.29683745764601,3.2438579128813,2.49617753705982,-0.199409322671896,-0.310238144147623,-0.612441399252245,-0.425279325639293,-0.0487052844357194,0.129510595326865,-0.0806108841297883,-0.651020103251756,-0.947414986890862,-1.08118423586223,-0.829805540396753,-1.09216464476429,-4.76950061504833,-3.31310014506338,-3.15982590690707,-1.16242910433313,-6.41328619688103,-4.4849335486557,-4.26751646216604,-1.30967011985268,-3.11042190081074,-2.00465120511824,-1.77804942268642,-0.533695763515157,-3.39526150192479,-2.53775188419883,-2.05679838668753,-0.642661949744805,-3.24082404087715,-1.86690515816753,-1.70784333172911,-0.0289234304972872,-3.13063950848782,-1.71737556337238,-1.42857965874118,0.198161226718425,-3.07783105712095,-1.494912743784,-1.19066130571539,0.275538118188395,-2.73186115454501,-1.49358123673877,-1.2907460087646,-0.0278948569636055,-4.62073205414451,-4.3045199212038,-3.85315531529063,-2.77163033578296,-4.45596697365859,-3.64981965713839,-3.54797324204148,-2.66655784699745,-5.49145781828854,-4.38951276204163,-3.67559518971722,-2.58388257738173,-4.98638022170598,-3.99068479424964,-1.94123538220107,-2.9123310999725,-1.75528904896461,-1.73761227190526,-0.613620252768654,-2.23491205221225,-0.956265843263879,-0.83605620813536,-0.0472735184019321,-1.29507313104325,-0.317431431745761,-0.205589455038891,0.393138834703342,-1.33774837377501,-0.559242397907025,-0.425823348338303,0.15169107053585,-0.865452720735032,0.267347101239508,0.366044998435455,0.921825382797233,-1.68041004262826,-0.417250344157587,-0.200855072491378,0.549548798579195,-1.66109131904977,-0.833528459254694,-0.37739036909014,0.0933471949411689,-2.05230914169909,-0.587804568645745,-0.0281441859740274,0.605392262328553,-11466.6735441517
-1.73835624312979,0.911575245783019,-0.166093617869475,-0.221656826916608,0.0742818837274173,-0.109906445432766,-0.159373684697344,-0.553057412974439,0.195313185255772,0.388545874739616,-0.0220448646220626,-0.0311991196557162,-0.0312484469666941,-0.478812153686357,-0.121443635243335,0.0316998540273955,0.000639214583430688,0.347035499828138,-0.0174857956475661,0.0231074617367284,0.0574488119497085,0.10513622651933,0.0955165087653896,-0.133477014347239,-0.193316367113149,-1.12638829518484,-0.459409840882676,0.148221960238642,0.0623791437339317,0.0169457027423769,-0.250908487090605,-0.0417013108975138,-0.0653438649043547,5.44591017001391,6.12638791973721,3.27294660098156,2.69743836458829,2.94936180350851,3.29424826269505,3.23903433455165,2.49356469609614,-0.200324476813855,-0.311947133965332,-0.612892012154432,-0.42488404173779,-0.0501595334593129,0.12786174389337,-0.0829729542262891,-0.652511877467818,-0.948399655640935,-1.08197459223786,-0.830642706209165,-1.09214504086573,-4.77358621809438,-3.31736412656671,-3.16526934746567,-1.15607659339458,-6.42065815015694,-4.49000752287606,-4.27187155971903,-1.30846321719497,-3.10713420580993,-2.00143274411378,-1.77536278452371,-0.531178779551355,-3.39285947837794,-2.53535283107079,-2.05411772130618,-0.641032996857144,-3.24090046412019,-1.86796646510038,-1.70804802432018,-0.029291662273506,-3.12983288953823,-1.7159457711609,-1.42856738802649,0.197275879744012,-3.07587369179511,-1.49472033276848,-1.19088452825429,0.273654046594675,-2.73046480999523,-1.49276913003823,-1.29233824131375,-0.0291461999378995,-4.61774134206016,-4.30283910996673,-3.84940620333886,-2.7711700369115,-4.45441510124143,-3.6491900573475,-3.54914214182463,-2.66679020230425,-5.49164664478586,-4.38535872178983,-3.67302582599882,-2.58331755904112,-4.97319090374776,-3.98643405331793,-1.9409551548599,-2.91032596917583,-1.75384279308199,-1.7365843710445,-0.613377635808022,-2.23609562999663,-0.957402443755012,-0.836846422559271,-0.0476869399959076,-1.29657929510091,-0.317710257572086,-0.205901806630615,0.39251772650027,-1.33822140839188,-0.560072394412347,-0.426305000025099,0.151611587902699,-0.86564688852665,0.267376724959176,0.366220464461284,0.921409152662923,-1.68024335006722,-0.417140995591108,-0.200796438227597,0.549253749643463,-1.66093369947964,-0.833510559794295,-0.377629887370114,0.0927285331498413,-2.0520176381078,-0.587073918995295,-0.0272270604682236,0.603966907720267,-11466.6618068562
-1.7366540353529,0.911313121112045,-0.166431799197324,-0.222030128707212,0.0742226037207378,-0.109669639817662,-0.159404207663927,-0.552984450695995,0.195608283074706,0.387603398162748,-0.0221182309450842,-0.0311009502465121,-0.0312998979518992,-0.47863600102115,-0.120704753259736,0.0323746269040325,0.000445828662296756,0.345745910888243,-0.0172379035582782,0.0234537969007345,0.0573480533938361,0.103809490124304,0.0956054202450838,-0.132930515312208,-0.193577261032796,-1.12317157610173,-0.459089769195726,0.148870758270417,0.0630187115966517,0.0163579077286713,-0.250639428693212,-0.041214732945617,-0.0648106706284069,5.45738766559194,6.12621326824227,3.26928287217991,2.69547362690826,2.94797657316146,3.29118189688626,3.23559630285424,2.49096687861105,-0.200526852907641,-0.31039455302,-0.611141637677125,-0.423833026540972,-0.0512529565469048,0.127652529665015,-0.0835450093282065,-0.653329854607191,-0.94829657999699,-1.08211469307207,-0.831950533255409,-1.09151312738005,-4.78470603754799,-3.32570601255363,-3.17415753882272,-1.14912475219324,-6.42245198359487,-4.49015755098072,-4.27053831391841,-1.30230103362184,-3.1040322866354,-1.99882596226887,-1.77268871378043,-0.528003277663172,-3.39128106973689,-2.53383047145339,-2.05265135743409,-0.639598257129535,-3.24229511708272,-1.87006022755329,-1.71011508088088,-0.0317938949705135,-3.13057291832091,-1.71744148795334,-1.43102235853869,0.194976998281035,-3.07670592886145,-1.49641332454072,-1.19295096651128,0.271193050820599,-2.72993169062156,-1.49252133489901,-1.29381773130876,-0.031155819068805,-4.61567543381935,-4.30237247117585,-3.84580502637932,-2.77152791416073,-4.45390753085109,-3.64797542056129,-3.54923505308367,-2.66584201994469,-5.49012050027137,-4.37896903013052,-3.66863342491028,-2.5817634736803,-4.96612830214213,-3.98308159760131,-1.94068163575047,-2.91291460229097,-1.75437879565531,-1.7374753914733,-0.613831758696223,-2.23638538697563,-0.957212434252417,-0.836302164518926,-0.0470407309974167,-1.29641627651681,-0.318005806141533,-0.206099914540549,0.391887719963034,-1.33934689899303,-0.560928551478472,-0.426827110579937,0.151815109018482,-0.86628964580065,0.267164536715915,0.366040710366847,0.920901652291746,-1.68066057723426,-0.417100428733327,-0.200681963925171,0.549350684997694,-1.66207965143921,-0.834186824846124,-0.378310550061477,0.0924589568609563,-2.05192182839615,-0.586343780314455,-0.0261111282158513,0.601876330960426,-11466.6489830911
-1.73703631903341,0.91113211370314,-0.166351790856454,-0.222313192569491,0.0740873041843861,-0.109533087195799,-0.159545772394193,-0.553190994930372,0.195876432896128,0.387561674089549,-0.0221690003606958,-0.0310175706854228,-0.0312700696848922,-0.479774454418797,-0.120934979041165,0.0322596022739812,0.000417769660733371,0.344724736584699,-0.0160350366407474,0.0237443934786961,0.0575361140977066,0.105552115343567,0.0972440629726722,-0.131829314732775,-0.193974433665739,-1.12161305681292,-0.459016765514515,0.14985094065676,0.0639504230733672,0.0146831466538372,-0.249516064597307,-0.0410994496792278,-0.0648163398210526,5.47459506094919,6.12926355686013,3.26585445030254,2.69520318884786,2.94819575337089,3.29421961327113,3.23341809580508,2.48808484456174,-0.20057459445239,-0.308885398918287,-0.611481198111356,-0.425392973086265,-0.0514764383916124,0.127296768318712,-0.0855199567737162,-0.654043807664262,-0.948000277149052,-1.08172874741315,-0.83216868109293,-1.09060743637081,-4.79906391158221,-3.33712753879137,-3.18440352710327,-1.14350965357054,-6.42393817226303,-4.49043578446404,-4.26889750021106,-1.29736750587626,-3.10130448391529,-1.99625804083528,-1.77021384693391,-0.524849021574535,-3.39028387919904,-2.53274323794089,-2.05143221411669,-0.638125974214969,-3.24133621774679,-1.86807943911993,-1.70904752251553,-0.0302915830505786,-3.13161077528917,-1.71785004064632,-1.43099845305453,0.196134777327064,-3.0747561232157,-1.49488409339098,-1.1911822963478,0.271987168244744,-2.7275195213031,-1.49119274868169,-1.29296571705533,-0.0316379432846356,-4.61943901440851,-4.30724413844692,-3.84426959827953,-2.77155789504443,-4.45017297773165,-3.64536969138345,-3.54748110458025,-2.6636414640712,-5.49375508662005,-4.37696005962614,-3.66742855702967,-2.58314784536293,-4.96252966644485,-3.98168008588228,-1.94156402797831,-2.91187415111138,-1.75373860826622,-1.73716631303179,-0.61335430873762,-2.23669831366361,-0.95754149565219,-0.836358655632377,-0.0468525540265651,-1.29673473863275,-0.318296249857932,-0.206133769358919,0.391373479083039,-1.33971889260755,-0.561555795221004,-0.427295534122698,0.151377011707478,-0.866783016576051,0.267174125245672,0.365943261379564,0.920598289595703,-1.6807000138731,-0.41715400828554,-0.200666340796883,0.549504262095843,-1.66294353624509,-0.834257805167229,-0.378652266451249,0.0921574953721957,-2.05130065389234,-0.585532084389296,-0.0248630489961806,0.599894241764544,-11466.6351728731
-1.7378281790286,0.911291532943641,-0.166085543849241,-0.222249541175812,0.0740336092126691,-0.10934191360317,-0.159557288717986,-0.553283834589275,0.196358400865888,0.387740887763508,-0.0221981600100536,-0.0309529351523219,-0.0312185060729317,-0.481042891822589,-0.120740410993208,0.0329097898831918,0.00101294603964038,0.34456270354663,-0.0158453391343965,0.0238025351469029,0.0574422188654131,0.106482944746579,0.0991004442138704,-0.131404945625027,-0.194570322591358,-1.1218448896374,-0.457940498945534,0.150321685821019,0.063805901392126,0.0147189019894014,-0.249318775045526,-0.040844410578393,-0.0647081996368636,5.4912354413598,6.12593256496586,3.26492894569514,2.69497700832536,2.94699423921119,3.29519166842736,3.23404538709196,2.48738023289847,-0.199281951947753,-0.30606923011989,-0.610770828064669,-0.425931609420298,-0.0508748732633941,0.12772380667282,-0.0857354182228247,-0.653435698497538,-0.946657854373117,-1.08029002002974,-0.831902377010445,-1.089087123909,-4.81476607879693,-3.35008605764809,-3.19547080434011,-1.14084094411956,-6.4217948853664,-4.48828674404731,-4.26473694954029,-1.29209732735653,-3.10035510766078,-1.99522751759213,-1.76904879676865,-0.522863887289291,-3.38964192498651,-2.53220466307945,-2.05091455852684,-0.637308656696528,-3.24116537163214,-1.86733256329959,-1.70992470759612,-0.0300640591954009,-3.13250267557011,-1.71918095710028,-1.43112159232964,0.19671938668667,-3.07506407764922,-1.49489471123451,-1.19063706803161,0.273221458661226,-2.72719841549299,-1.49107406957792,-1.29160340975926,-0.0311226092632974,-4.63043129007632,-4.31843220173202,-3.84635953356299,-2.77196972164473,-4.44844065397734,-3.64332383738211,-3.54548578469699,-2.66172861101623,-5.49202178869333,-4.37365467133439,-3.66583703558452,-2.58313522112549,-4.96709655533707,-3.98182333906326,-1.94235510004949,-2.91368704805845,-1.75441649077649,-1.73798484349752,-0.613679098488484,-2.23608281921406,-0.956706303612134,-0.835527165500393,-0.0464826677767645,-1.29609378582671,-0.318334058623909,-0.205853228635933,0.390991990289578,-1.33982003172142,-0.561301010258799,-0.427214507699353,0.151432759713041,-0.867078143355611,0.26708188641299,0.365811695300378,0.920340368328468,-1.68088439595762,-0.417299193289233,-0.200792345003683,0.549266375750469,-1.66382500955873,-0.834369011788246,-0.378921524533303,0.0923009637927582,-2.05051717155391,-0.58498886541996,-0.0243225769380524,0.598419973804241,-11466.6219411703
